"Sr_No","Pincode","City","State","Region","Prepaid","COD","REVERSEPICKUP","Pickup"
"372","143416","AMRITSAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"373","143422","TARAN TARAN","PUNJAB","CHANDIGARH","Y","Y","N","N"
"374","143501","AMRITSAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"375","143505","BATALA","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"376","143512","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"377","143516","AMRITSAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"378","143519","GURDASPUR","PUNJAB","CHANDIGARH","Y","Y","N","N"
"379","143521","GURDASPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"380","143530","GURDASPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"381","143531","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"382","143534","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"383","143602","GURDASPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"384","143604","GURDASPUR","PUNJAB","CHANDIGARH","Y","Y","N","N"
"385","143804","AMRITSAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"386","144000","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","N","N"
"387","144001","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"388","144002","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"389","144003","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"390","144004","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"391","144005","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"392","144006","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"393","144007","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"394","144008","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"395","144012","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"396","144013","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"397","144019","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"398","144021","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"399","144022","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"400","144023","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"401","144026","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"402","144039","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"403","144040","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"404","144102","ADAMPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"405","144103","ADAMPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"406","144121","KAPURTHALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"407","144201","NAKODAR","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"408","144203","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"409","144204","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"410","144205","TANDA(PJ)","PUNJAB","CHANDIGARH","Y","N","N","N"
"411","144207","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"412","144208","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"413","144211","DASUYA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"414","144216","MUKERIAN","PUNJAB","CHANDIGARH","Y","N","N","N"
"415","144221","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"416","144306","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"417","144401","PHAGWARA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"418","144402","PHAGWARA","PUNJAB","CHANDIGARH","Y","N","N","N"
"419","144409","GORAYA","PUNJAB","CHANDIGARH","Y","N","N","N"
"420","144410","GORAYA","PUNJAB","CHANDIGARH","Y","N","N","N"
"421","144416","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"422","144505","NAWANSHAHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"423","144514","NAWANSHAHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"424","144521","NAWANSHAHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"425","144527","NAWANSHAHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"426","144533","CHANDIGARH","PUNJAB","CHANDIGARH","Y","N","N","N"
"427","144601","KAPURTHALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"428","144621","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"429","144626","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"430","144632","KAPURTHALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"431","144701","JALANDHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"432","144702","SHAHKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"433","144801","JALANDHAR","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"434","145001","PATHANKOT","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"435","145022","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"436","145023","GURDASPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"437","145025","GURDASPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"438","146001","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","Y","N","N"
"439","146102","HOSHIARPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"440","146105","MAHILPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"441","147001","PATIALA","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"442","147002","PATIALA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"443","147003","PATIALA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"444","147004","PATIALA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"445","147101","PATIALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"446","147105","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"447","147111","PATIALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"448","147201","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"449","147202","PATIALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"450","147203","KHANNA","PUNJAB","CHANDIGARH","Y","N","N","N"
"451","147301","MANDIGOVINDGARH","PUNJAB","CHANDIGARH","Y","N","N","N"
"452","148001","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"453","148021","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"454","148022","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"455","148023","MALERKOTLA","PUNJAB","CHANDIGARH","Y","N","N","N"
"456","148024","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"457","148027","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"458","148028","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"459","148031","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"460","148035","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"461","148101","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"462","148107","BARNALA","PUNJAB","CHANDIGARH","Y","N","N","N"
"463","148108","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"464","151001","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"465","151002","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"466","151003","BHATINDA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"467","151005","FIROZPUR","PUNJAB","CHANDIGARH","Y","Y","N","N"
"468","151101","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"469","151103","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"470","151201","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"471","151202","JAITU","PUNJAB","CHANDIGARH","Y","N","N","N"
"472","151203","FARIDKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"473","151204","FARIDKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"474","151206","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"475","151211","MUKTSAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"476","151301","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"477","151502","BHATINDA","PUNJAB","CHANDIGARH","Y","Y","N","N"
"478","151504","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"479","151505","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"480","151506","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"481","151507","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"482","151509","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"483","152001","FIROZPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"484","152002","FIROZPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"485","152024","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"486","152026","BHATINDA","PUNJAB","CHANDIGARH","Y","N","N","N"
"487","152101","GIDDARBHA","PUNJAB","CHANDIGARH","Y","N","N","N"
"488","152107","MALOUT","PUNJAB","CHANDIGARH","Y","N","N","N"
"489","152116","ABOHAR","PUNJAB","CHANDIGARH","Y","N","N","N"
"490","152123","FIROZPUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"491","160001","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"492","160002","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"493","160003","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"494","160004","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"495","160008","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"496","160009","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"497","160010","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"498","160011","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"499","160012","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"500","160014","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"501","160015","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"502","160017","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"503","160018","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"504","160019","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"505","160020","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"506","160022","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"507","160023","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"508","160024","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"509","160025","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"510","160027","CHANDIGARH","PUNJAB","CHANDIGARH","Y","N","N","N"
"511","160029","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"512","160030","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"513","160031","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"514","160032","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"515","160033","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"516","160034","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"517","160036","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"518","160037","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"519","160038","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"520","160039","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"521","160040","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"522","160041","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"523","160044","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"524","160047","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"525","160048","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"526","160049","CHANDIGARH","PUNJAB","CHANDIGARH","Y","N","N","N"
"527","160055","MOHALI","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"528","160056","MOHALI","PUNJAB","CHANDIGARH","Y","N","N","N"
"529","160058","MOHALI","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"530","160059","MOHALI","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"531","160061","MOHALI","PUNJAB","CHANDIGARH","Y","N","N","N"
"532","160062","MOHALI","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"533","160065","MOHALI","PUNJAB","CHANDIGARH","Y","N","N","N"
"534","160070","MOHALI","PUNJAB","CHANDIGARH","Y","Y","Y","Y"
"535","160071","MOHALI","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"536","160079","MOHALI","PUNJAB","CHANDIGARH","Y","N","N","N"
"537","160101","MANIMAZRA","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"538","160102","CHANDIGARH","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"539","160103","MOHALI","PUNJAB","CHANDIGARH","Y","Y","N","Y"
"540","160104","PANCHKULA","HARYANA","CHANDIGARH","Y","Y","N","Y"
"541","171001","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"542","171002","CHANDIGARH","PUNJAB","CHANDIGARH","Y","N","N","N"
"543","171003","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"544","171005","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"545","171006","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"546","171009","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"547","171010","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"548","171011","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"549","171102","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"550","171201","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"551","171207","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"552","171210","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"553","171211","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"554","171213","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"555","171219","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"556","172001","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"557","172024","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"558","172030","SHIMLA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"559","173001","SANGRUR","PUNJAB","CHANDIGARH","Y","N","N","N"
"560","173021","NAHAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"561","173025","PAONTA SAHIB","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"562","173030","KALA AMB","HARYANA","CHANDIGARH","Y","N","N","N"
"563","173101","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"564","173201","DHARAMPUR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"565","173202","DHARAMPUR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"566","173204","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"567","173205","BADDI","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","Y"
"568","173206","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"569","173207","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"570","173208","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"571","173209","BADDI","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"572","173210","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"573","173211","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"574","173212","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"575","173215","KANDAGHAT","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"576","173220","PARWANOO","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"577","173229","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"578","174001","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"579","174011","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"580","174013","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"581","174021","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"582","174029","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"583","174030","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"584","174031","BILASPUR  ( H.P.)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"585","174101","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"586","174103","SOLAN","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"587","174303","UNA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"588","174305","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"589","174307","UNA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"590","174315","UNA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"591","174401","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"592","175001","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"593","175002","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"594","175008","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"595","175021","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"596","175024","MANDI","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"597","175101","KULLU ( H.P )","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"598","175120","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"599","175125","BHUNTAR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"600","175131","BHUNTAR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"601","176001","KANGRA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"602","176002","DHARAMSALA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"603","176023","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"604","176041","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"605","176047","MOHALI","PUNJAB","CHANDIGARH","Y","N","N","N"
"606","176051","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"607","176061","PALAMPUR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"608","176062","PALAMPUR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"609","176083","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"610","176110","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"611","176201","JASSUR","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"612","176202","KANGRA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"613","176206","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"614","176215","DHARAMSALA","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"615","176216","DHARAMSALA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"616","176219","DHARAMSALA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"617","176302","CHAMBA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"618","176310","CHAMBA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"619","176315","PATHANKOT","PUNJAB","CHANDIGARH","Y","N","N","N"
"620","176318","CHAMBA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"621","176401","KANGRA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"622","176402","KANGRA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"623","177001","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","Y","N","N"
"624","177005","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"625","177025","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"626","177033","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"627","177048","HAMIRPUR (HP)","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"628","177101","AMBALA","HARYANA","CHANDIGARH","Y","N","N","N"
"629","177108","KANGRA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"630","177203","UNA","HIMACHAL PRADESH","CHANDIGARH","Y","N","N","N"
"631","180001","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"632","180002","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"633","180003","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"634","180004","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"635","180005","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"636","180006","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"637","180007","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"638","180008","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"639","180009","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"640","180010","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"641","180011","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"642","180012","JAMMU","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"643","180013","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","Y","N","N"
"644","180015","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","Y","N","N"
"645","180016","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","Y","N","N"
"646","180133","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","Y","N","N"
"647","181101","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"648","181102","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"649","181133","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","Y","N","N"
"650","181201","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"651","181202","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"652","181205","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"653","182101","AKHNOOR","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"654","182121","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"655","182144","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"656","182204","KISHTWAR","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"657","182222","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"658","184101","KATHUA","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"659","184104","Ludhiana","PUNJAB","CHANDIGARH","Y","N","N","N"
"660","184120","SAMBA","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"661","184121","SAMBA","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"662","184144","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"663","184152","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"664","185101","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"665","185131","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"666","185153","JAMMU","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"667","190001","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"668","190002","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"669","190003","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"670","190004","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"671","190005","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"672","190006","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"673","190008","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"674","190009","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"675","190010","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"676","190011","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"677","190014","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"678","190015","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"679","190017","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"680","190018","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"681","190020","SRINAGAR -JK","JAMMU AND KASHMIR","DELHI","Y","Y","N","Y"
"682","191001","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"683","191002","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"684","191003","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"685","191004","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"686","191005","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"687","191006","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"688","191007","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
"689","191008","SRINAGAR -JK","JAMMU AND KASHMIR","CHANDIGARH","Y","N","N","N"
